timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1712174139361,7,Get character id,200,OK,HTTP managers 1-42,text,true,,192,156,29,29,http://localhost:3001/character/id,7,0,0
1712174139353,17,Delete user,200,OK,HTTP managers 1-35,text,true,,249,178,29,29,http://localhost:3001/character/id,17,0,0
1712174139355,17,Create user,200,OK,HTTP managers 1-39,text,true,,264,217,28,28,http://localhost:3001/character,16,0,0
1712174139355,18,Change user,200,OK,HTTP managers 1-37,text,true,,264,216,28,28,http://localhost:3001/character/1,18,0,0
1712174139358,16,Get character id,200,OK,HTTP managers 1-41,text,true,,192,156,28,28,http://localhost:3001/character/id,16,0,0
1712174139154,223,Get all characters,200,OK,HTTP managers 1-43,text,true,,477,154,29,29,http://localhost:3001/characters,222,0,2
1712174139366,14,Delete user,200,OK,HTTP managers 1-38,text,true,,249,178,29,29,http://localhost:3001/character/id,14,0,0
1712174139367,14,Change user,200,OK,HTTP managers 1-40,text,true,,264,216,28,28,http://localhost:3001/character/1,14,0,0
1712174139369,14,Create user,200,OK,HTTP managers 1-42,text,true,,264,217,28,28,http://localhost:3001/character,14,0,0
1712174139373,11,Change user,200,OK,HTTP managers 1-39,text,true,,264,216,28,28,http://localhost:3001/character/1,11,0,0
1712174139164,223,Get all characters,200,OK,HTTP managers 1-44,text,true,,477,154,29,29,http://localhost:3001/characters,223,0,1
1712174139382,7,Delete user,200,OK,HTTP managers 1-40,text,true,,249,178,29,29,http://localhost:3001/character/id,7,0,0
1712174139374,16,Create user,200,OK,HTTP managers 1-41,text,true,,264,217,28,28,http://localhost:3001/character,16,0,0
1712174139374,17,Delete user,200,OK,HTTP managers 1-37,text,true,,249,178,28,28,http://localhost:3001/character/id,17,0,0
1712174139377,15,Get character id,200,OK,HTTP managers 1-43,text,true,,192,156,28,28,http://localhost:3001/character/id,15,0,0
1712174139173,221,Get all characters,200,OK,HTTP managers 1-45,text,true,,447,154,27,27,http://localhost:3001/characters,221,0,1
1712174139391,4,Change user,200,OK,HTTP managers 1-41,text,true,,264,216,27,27,http://localhost:3001/character/1,4,0,0
1712174139384,13,Delete user,200,OK,HTTP managers 1-39,text,true,,249,178,28,28,http://localhost:3001/character/id,12,0,0
1712174139383,15,Change user,200,OK,HTTP managers 1-42,text,true,,264,216,27,27,http://localhost:3001/character/1,15,0,0
1712174139388,12,Get character id,200,OK,HTTP managers 1-44,text,true,,192,156,27,27,http://localhost:3001/character/id,12,0,0
1712174139184,217,Get all characters,200,OK,HTTP managers 1-46,text,true,,417,154,27,27,http://localhost:3001/characters,217,0,1
1712174139395,9,Delete user,200,OK,HTTP managers 1-41,text,true,,249,178,28,28,http://localhost:3001/character/id,9,0,0
1712174139399,6,Delete user,200,OK,HTTP managers 1-42,text,true,,249,178,27,27,http://localhost:3001/character/id,6,0,0
1712174139393,14,Create user,200,OK,HTTP managers 1-43,text,true,,264,217,26,26,http://localhost:3001/character,14,0,0
1712174139394,16,Get character id,200,OK,HTTP managers 1-45,text,true,,192,156,26,26,http://localhost:3001/character/id,16,0,0
1712174139195,215,Get all characters,200,OK,HTTP managers 1-47,text,true,,387,154,26,26,http://localhost:3001/characters,215,0,2
1712174139400,12,Create user,200,OK,HTTP managers 1-44,text,true,,264,217,26,26,http://localhost:3001/character,12,0,0
